,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Forest_Cover,Neota,Rawah,Comanche Peak,Cache la Poudre
21153,,,108.0,402.0,37.0,25383.0,212.0,234.0,161.0,,,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,Lodgepole Pine,0,1,0,0
21154,3410.0,285.0,13.0,752.0,217.0,4742.0,182.0,239.0,,2871.0,0.0,0.0,0.0,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,Krummholz,0,0,1,0
21155,3132.0,90.0,9.0,162.0,23.0,3014.0,,-27.0,121.0,3242.0,,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,Spruce/Fir,0,1,0,0
21156,2946.0,32.0,11.0,511.0,147.0,1195.0,218.0,217.0,,2648.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,,0.0,,,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
21157,3176.0,-1961.0,19.0,60.0,13.0,2958.0,,254.0,182.0,371.0,0.0,,,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,,,,Lodgepole Pine,0,0,1,0
21158,2704.0,123.0,16.0,42.0,8.0,2268.0,246.0,226.0,103.0,5303.0,,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,Lodgepole Pine,0,1,0,0
21159,2911.0,64.0,17.0,671.0,-613.0,2195.0,561.0,,,1208.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,Lodgepole Pine,0,0,1,0
21160,2861.0,106.0,4.0,323.0,67.0,2264.0,,234.0,142.0,1732.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21161,2941.0,57.0,16.0,-2652.0,0.0,404.0,229.0,203.0,102.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,1.0,,,0.0,,0.0,,,Lodgepole Pine,0,0,1,0
21162,3196.0,236.0,5.0,335.0,46.0,5889.0,211.0,245.0,172.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,Spruce/Fir,0,1,0,0
21163,,169.0,1.0,30.0,0.0,1842.0,,477.0,156.0,3772.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Spruce/Fir,0,1,0,0
21164,2968.0,,-81.0,242.0,16.0,514.0,,209.0,,255.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,Lodgepole Pine,0,0,1,0
21165,,193.0,16.0,360.0,98.0,1273.0,,251.0,163.0,2701.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,1.0,0.0,,,,0.0,0.0,,,0.0,0.0,,Spruce/Fir,0,1,0,0
21166,3178.0,344.0,15.0,618.0,-12.0,3346.0,189.0,,165.0,3196.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
21167,2871.0,105.0,15.0,371.0,-56.0,466.0,244.0,221.0,103.0,1885.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21168,2463.0,28.0,23.0,,1.0,702.0,204.0,183.0,106.0,765.0,,0.0,,0.0,0.0,0.0,0,0,0,1,0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,Lodgepole Pine,0,0,1,0
21169,-730.0,,15.0,247.0,57.0,1282.0,183.0,248.0,203.0,17774.0,0.0,0.0,,,,,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,1.0,,,,,,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
21170,,,14.0,,62.0,2748.0,561.0,,,3607.0,0.0,0.0,0.0,,,0.0,0,0,0,0,0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,Spruce/Fir,0,1,0,0
21171,6704.0,,5.0,488.0,39.0,,220.0,229.0,145.0,3638.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,Lodgepole Pine,0,1,0,0
21172,2909.0,99.0,6.0,247.0,6.0,4761.0,,,136.0,4477.0,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,0.0,Lodgepole Pine,0,1,0,0
21173,2962.0,180.0,9.0,470.0,45.0,5474.0,224.0,246.0,155.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,Lodgepole Pine,0,1,0,0
21174,3217.0,281.0,14.0,234.0,47.0,2908.0,,241.0,669.0,671.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,Spruce/Fir,0,0,1,0
21175,2933.0,,25.0,127.0,74.0,1277.0,,178.0,109.0,3169.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,Spruce/Fir,0,0,1,0
21176,2613.0,348.0,12.0,268.0,72.0,360.0,198.0,221.0,669.0,1624.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21177,3184.0,,3.0,1189.0,113.0,3000.0,,238.0,150.0,2224.0,0.0,0.0,,0.0,,,0,0,0,0,0,,0.0,,0.0,0.0,,0.0,,,0.0,,,,0.0,,,0.0,,,,1.0,,0.0,,,0.0,0.0,0.0,,Lodgepole Pine,0,0,1,0
21178,2947.0,335.0,5.0,60.0,7.0,1840.0,209.0,233.0,,426.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,,,,1.0,0.0,,0.0,,0.0,,0.0,,Lodgepole Pine,0,0,1,0
21179,2793.0,,9.0,127.0,0.0,3219.0,,221.0,140.0,5368.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21180,2618.0,94.0,,60.0,10.0,,561.0,225.0,119.0,,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Lodgepole Pine,0,0,1,0
21181,3307.0,230.0,16.0,691.0,172.0,743.0,,253.0,192.0,4642.0,0.0,0.0,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,,0.0,,0.0,0.0,,,Lodgepole Pine,1,0,0,0
21182,,27.0,,150.0,23.0,5137.0,217.0,224.0,143.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,,,,0.0,,,0.0,0.0,Spruce/Fir,0,1,0,0
21183,,287.0,5.0,360.0,36.0,,206.0,240.0,172.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,1.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,Lodgepole Pine,0,1,0,0
21184,,214.0,5.0,3144.0,81.0,6056.0,215.0,,166.0,,,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,0.0,,,0.0,0.0,,,0.0,0.0,,Lodgepole Pine,0,1,0,0
21185,3265.0,162.0,18.0,408.0,63.0,2713.0,,242.0,131.0,-14188.0,0.0,,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,,,0.0,0.0,Lodgepole Pine,0,0,1,0
21186,3131.0,,13.0,511.0,114.0,1616.0,213.0,210.0,,2678.0,0.0,0.0,,0.0,,,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,Spruce/Fir,0,0,1,0
21187,2944.0,33.0,11.0,0.0,-613.0,2187.0,218.0,215.0,132.0,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,Spruce/Fir,0,1,0,0
21188,3119.0,0.0,15.0,108.0,16.0,,,211.0,150.0,702.0,0.0,0.0,0.0,,,,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,Spruce/Fir,0,0,1,0
21189,3156.0,,20.0,466.0,233.0,1813.0,,205.0,79.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,,,,1.0,0.0,,,0.0,,0.0,0.0,Spruce/Fir,0,0,1,0
21190,3077.0,33.0,16.0,60.0,-1.0,819.0,215.0,204.0,,1790.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,Spruce/Fir,0,0,1,0
21191,2998.0,51.0,3.0,785.0,96.0,1396.0,221.0,,147.0,2081.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
21192,2793.0,336.0,20.0,285.0,118.0,2305.0,170.0,207.0,174.0,2340.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,Lodgepole Pine,0,1,0,0
21193,2873.0,,13.0,402.0,41.0,2419.0,,,144.0,2202.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,Lodgepole Pine,0,1,0,0
21194,3461.0,197.0,17.0,-2652.0,68.0,3394.0,213.0,252.0,168.0,417.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,Spruce/Fir,0,0,1,0
21195,2779.0,120.0,14.0,60.0,8.0,1380.0,244.0,227.0,109.0,1748.0,0.0,,0.0,0.0,,,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,Lodgepole Pine,0,0,1,0
21196,3274.0,318.0,17.0,228.0,46.0,4006.0,173.0,222.0,188.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,1.0,0.0,Spruce/Fir,0,1,0,0
21197,2833.0,,19.0,150.0,,,180.0,,,892.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,Lodgepole Pine,0,0,1,0
21198,3083.0,107.0,6.0,108.0,10.0,2490.0,230.0,233.0,137.0,1956.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,1.0,,,0.0,0.0,0.0,,0.0,,Spruce/Fir,0,0,1,0
21199,2718.0,96.0,10.0,150.0,39.0,,,226.0,121.0,1935.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,Aspen,0,1,0,0
21200,3117.0,94.0,31.0,192.0,-32.0,2826.0,250.0,177.0,669.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
21201,2920.0,,12.0,365.0,38.0,2580.0,214.0,251.0,170.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
21202,3250.0,0.0,7.0,365.0,92.0,4984.0,210.0,227.0,,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
21203,,0.0,108.0,825.0,137.0,2463.0,192.0,205.0,,,0.0,0.0,0.0,,0.0,,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,Lodgepole Pine,0,0,1,0
21204,,,13.0,335.0,175.0,351.0,235.0,-27.0,,,0.0,0.0,,0.0,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,,,0.0,0.0,Lodgepole Pine,0,1,0,0
21205,2719.0,70.0,17.0,150.0,26.0,2733.0,,205.0,96.0,6577.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,,,,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,Lodgepole Pine,0,1,0,0
21206,3052.0,69.0,25.0,437.0,75.0,,237.0,182.0,,1381.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,Lodgepole Pine,0,1,0,0
21207,2666.0,208.0,9.0,42.0,3.0,,213.0,249.0,,1740.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Ponderosa Pine,0,0,1,0
21208,-730.0,153.0,,342.0,3.0,450.0,,240.0,135.0,474.0,0.0,0.0,,0.0,0.0,,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,Aspen,0,1,0,0
21209,,2281.0,8.0,212.0,-613.0,2794.0,201.0,231.0,170.0,4272.0,0.0,,0.0,,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,1.0,0.0,,0.0,,0.0,,,,,,Lodgepole Pine,0,1,0,0
21210,2767.0,319.0,10.0,170.0,25.0,25383.0,,231.0,,484.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,,,,,,0.0,Lodgepole Pine,0,0,1,0
21211,2858.0,22.0,8.0,391.0,60.0,2151.0,,224.0,145.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,Lodgepole Pine,0,1,0,0
21212,2952.0,16.0,15.0,228.0,73.0,5489.0,205.0,206.0,-381.0,1008.0,0.0,0.0,,0.0,0.0,,0,0,0,0,0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,Lodgepole Pine,0,1,0,0
21213,2945.0,248.0,8.0,,36.0,5855.0,,247.0,,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,Lodgepole Pine,0,1,0,0
21214,3113.0,90.0,5.0,0.0,0.0,,228.0,231.0,,2995.0,0.0,,0.0,0.0,0.0,,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,Spruce/Fir,0,1,0,0
21215,3154.0,,14.0,-2652.0,-14.0,1181.0,243.0,223.0,107.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,Lodgepole Pine,0,1,0,0
21216,2583.0,349.0,9.0,309.0,22.0,450.0,,225.0,,-14188.0,,0.0,0.0,,,0.0,0,0,0,0,1,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,0.0,,Ponderosa Pine,0,0,1,0
21217,2598.0,102.0,8.0,256.0,62.0,2589.0,234.0,230.0,128.0,655.0,,1.0,,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,,Ponderosa Pine,0,0,1,0
21218,2795.0,,14.0,242.0,5.0,2536.0,181.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,,0.0,0.0,0.0,,0.0,0.0,Spruce/Fir,0,0,1,0
21219,2719.0,68.0,14.0,306.0,-10.0,2442.0,,210.0,105.0,2382.0,0.0,,,0.0,0.0,0.0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lodgepole Pine,0,0,1,0
21220,-730.0,344.0,8.0,120.0,17.0,,205.0,,669.0,558.0,0.0,0.0,0.0,,0.0,,0,0,0,0,0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
21221,2946.0,9.0,12.0,3144.0,-26.0,1423.0,206.0,215.0,146.0,1714.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,,,0.0,,,0.0,,0.0,,Spruce/Fir,0,1,0,0
21222,3216.0,199.0,16.0,306.0,689.0,2627.0,,,170.0,997.0,0.0,0.0,,0.0,0.0,,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,Spruce/Fir,0,1,0,0
21223,2593.0,359.0,19.0,42.0,11.0,1397.0,188.0,202.0,149.0,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,0.0,,,,0.0,,Lodgepole Pine,0,1,0,0
21224,2690.0,79.0,27.0,108.0,21.0,1645.0,243.0,180.0,49.0,1291.0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,,,0.0,,0.0,,Lodgepole Pine,0,0,1,0
21225,,47.0,16.0,295.0,124.0,-20985.0,,202.0,108.0,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,Lodgepole Pine,0,1,0,0
21226,2992.0,,10.0,366.0,77.0,4257.0,235.0,222.0,119.0,2138.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.0,Lodgepole Pine,0,1,0,0
21227,,,108.0,30.0,-613.0,3082.0,,196.0,,,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
21228,2961.0,,,190.0,24.0,4084.0,236.0,213.0,105.0,1890.0,0.0,,,0.0,0.0,0.0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21229,3128.0,237.0,13.0,120.0,10.0,,,251.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Lodgepole Pine,0,1,0,0
21230,,,-81.0,631.0,-58.0,5881.0,,245.0,,,,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,Spruce/Fir,0,1,0,0
21231,2895.0,31.0,12.0,127.0,2.0,323.0,216.0,213.0,130.0,661.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,,0.0,,,0.0,Lodgepole Pine,0,0,1,0
21232,3008.0,55.0,4.0,900.0,82.0,,222.0,-27.0,145.0,,0.0,0.0,0.0,,0.0,,0,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,,,,0.0,1.0,,,0.0,,0.0,0.0,,,,0.0,,Lodgepole Pine,0,1,0,0
